Sample name	Virus	BH p-value	Raw p-value	Orig p-value	Assigned counts	Assigned peptides	Total sample hits	Total filtered sample hits
APP1308	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Adenoviridae;g__Mastadenovirus;s__Human_mastadenovirus_G	0.0009862518203557853	5.428909102875883e-05	6.207427722458797e-05	25.003	5979;9153;22976;16138;31225;31226;31241;21319;21320;16908;17006;21346;21349;21371;21372;22721;31297;31329;43196;44552;44585;54447;54479;58414;66247	271.0	244.0
APP1308	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Adenoviridae;g__Mastadenovirus;s__Platyrrhini_mastadenovirus_A	0.0007758923754649934	3.559139336995383e-05	3.7871369536847374e-05	22.003	9153;22976;16138;31225;31226;31241;21319;21320;16908;17006;21346;21349;21371;21372;22721;31297;31329;43196;44552;44585;54479;66247	271.0	244.0
APP1308	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Poxviridae;-__Chordopoxvirinae;g__Orthopoxvirus;s__Cowpox_virus	9.495249465288705e-05	2.3229968110798053e-06	2.3229968110798053e-06	49.001	2057;2164;2433;3056;10247;74203;71313;71688;71361;15724;15773;15949;17314;17315;17373;18331;18334;18335;18666;20327;49086;49355;49957;51534;51539;51540;51542;51544;51545;51548;54994;55796;55799;61283;62348;62521;62856;69642;70713;70714;71293;71327;71535;73485;74183;75079;75235;77184;77185	271.0	244.0
APP1308	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Poxviridae;-__Chordopoxvirinae;g__Orthopoxvirus;s__Ectromelia_virus	8.411481671071387e-05	5.066352675558683e-07	5.066352675558683e-07	48.001	2057;2164;2433;3056;10247;74203;71313;71688;71361;15724;15773;15949;17314;17315;17373;18331;18334;18335;18666;20327;49086;49355;49957;51534;51539;51540;51542;51544;51545;51548;54994;55796;55799;61283;62521;62856;69642;70713;70714;71293;71327;71535;73485;74183;75079;75235;77184;77185	271.0	244.0
APP1308	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Poxviridae;-__Chordopoxvirinae;g__Orthopoxvirus;s__Monkeypox_virus	9.650923042375535e-05	2.6562173511125326e-06	2.9804730679498745e-06	46.001	2057;2164;2433;3056;10247;74203;71313;71688;71361;15724;17314;17315;17373;18331;18334;18335;18666;20327;49086;49355;49957;51534;51539;51540;51542;51544;51545;51548;54994;55796;55799;61283;62521;62856;69642;70713;70714;71293;71327;71535;73485;74183;75079;75235;77184;77185	271.0	244.0
APP1308	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Poxviridae;-__Chordopoxvirinae;g__Orthopoxvirus;s__Vaccinia_virus	9.276995584880482e-05	1.985901195540164e-06	1.985901195540164e-06	48.001	2057;2164;2433;3056;10247;74203;71313;71688;71361;15724;15773;15949;17314;17315;17373;18331;18334;18335;18666;20327;49086;49355;49957;51534;51539;51540;51542;51544;51545;51548;54994;55796;55799;61283;62521;62856;69642;70713;70714;71293;71327;71535;73485;74183;75079;75235;77184;77185	271.0	244.0
APP1308	d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;f__Arenaviridae;-__unclassified_Arenaviridae;g__Arenavirus;-__Old_world_arenaviruses;-__unclassified_Old_world_arenaviruses;s__Mopeia_Lassa_virus_reassortant_29	0.03689162276959264	0.004799106196206388	0.006133265443777908	7.004	63624;64269;61109;61108;63544;17067;63525	271.0	244.0
APP1308	d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;f__Arenaviridae;-__unclassified_Arenaviridae;s__Morogoro_mammarenavirus	0.0027411159458861707	0.00023471329200248556	0.00027282587815869125	7.004	63624;64269;61109;61108;63544;17067;63525	271.0	244.0
APP1308	d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;f__Arenaviridae;g__Mammarenavirus;s__Allpahuayo_mammarenavirus	0.037426577298980204	0.005535404999858988	0.007059050845319041	7.004	63624;64269;61109;61108;63544;17067;63525	271.0	244.0
APP1308	d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;f__Arenaviridae;g__Mammarenavirus;s__Amapar_mammarenavirus	0.04280948293828374	0.007594192211263085	0.009635929803406043	7.004	63624;64269;61109;61108;63544;17067;63525	271.0	244.0
APP1308	d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;f__Arenaviridae;g__Mammarenavirus;s__Bear_Canyon_mammarenavirus	0.037426577298980204	0.005775453205028117	0.007360359471361364	7.004	63624;64269;61109;61108;63544;17067;63525	271.0	244.0
APP1308	d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;f__Arenaviridae;g__Mammarenavirus;s__Chapare_mammarenavirus	0.04280948293828374	0.007853689305733456	0.009959643706115776	7.004	63624;64269;61109;61108;63544;17067;63525	271.0	244.0
APP1308	d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;f__Arenaviridae;g__Mammarenavirus;s__Cupixi_mammarenavirus	0.04280948293828374	0.007897567547951328	0.010014358276593324	7.004	63624;64269;61109;61108;63544;17067;63525	271.0	244.0
APP1308	d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;f__Arenaviridae;g__Mammarenavirus;s__Flexal_mammarenavirus	0.037426577298980204	0.005916074984656861	0.0075367561491779915	7.004	63624;64269;61109;61108;63544;17067;63525	271.0	244.0
APP1308	d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;f__Arenaviridae;g__Mammarenavirus;s__Gairo_mammarenavirus	0.03689162276959264	0.004678996685475945	0.005982006669200176	7.004	63624;64269;61109;61108;63544;17067;63525	271.0	244.0
APP1308	d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;f__Arenaviridae;g__Mammarenavirus;s__Ippy_mammarenavirus	0.035867974985142236	0.004058455885168999	0.005199377641931651	7.004	63624;64269;61109;61108;63544;17067;63525	271.0	244.0
APP1308	d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;f__Arenaviridae;g__Mammarenavirus;s__Junin_mammarenavirus	0.04701209257949686	0.00920114350179755	0.011637099477357686	7.004	63624;64269;61109;61108;63544;17067;63525	271.0	244.0
APP1308	d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;f__Arenaviridae;g__Mammarenavirus;s__Latino_mammarenavirus	0.04071874218962438	0.006735729175971512	0.008563371514291991	7.004	63624;64269;61109;61108;63544;17067;63525	271.0	244.0
APP1308	d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;f__Arenaviridae;g__Mammarenavirus;s__Lujo_mammarenavirus	0.030367786466632553	0.003157506849741611	0.0037873224257848237	7.004	63624;64269;61109;61108;63544;17067;63525	271.0	244.0
APP1308	d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;f__Arenaviridae;g__Mammarenavirus;s__Luna_mammarenavirus	0.04071874218962438	0.006973240252657386	0.008860378475139999	7.004	63624;64269;61109;61108;63544;17067;63525	271.0	244.0
APP1308	d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;f__Arenaviridae;g__Mammarenavirus;s__Lunk_mammarenavirus	0.03519567562177826	0.003874753279461827	0.004967298181188187	7.004	63624;64269;61109;61108;63544;17067;63525	271.0	244.0
APP1308	d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;f__Arenaviridae;g__Mammarenavirus;s__Lymphocytic_choriomeningitis_mammarenavirus	0.047035755054584544	0.009349614919107019	0.011821596951905664	7.004	63624;64269;61109;61108;63544;17067;63525	271.0	244.0
APP1308	d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;f__Arenaviridae;g__Mammarenavirus;s__Mobala_mammarenavirus	0.03689162276959264	0.004619799481398547	0.005907431360867288	7.004	63624;64269;61109;61108;63544;17067;63525	271.0	244.0
APP1308	d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;f__Arenaviridae;g__Mammarenavirus;s__Mopeia_mammarenavirus	0.037426577298980204	0.0056373484574394	0.007187040108683179	7.004	63624;64269;61109;61108;63544;17067;63525	271.0	244.0
APP1308	d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;f__Arenaviridae;g__Mammarenavirus;s__Oliveros_mammarenavirus	0.04071874218962438	0.006853720055494732	0.00871094452853662	7.004	63624;64269;61109;61108;63544;17067;63525	271.0	244.0
APP1308	d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;f__Arenaviridae;g__Mammarenavirus;s__Parana_mammarenavirus	0.037426577298980204	0.005740692131118793	0.007316742380857343	7.004	63624;64269;61109;61108;63544;17067;63525	271.0	244.0
APP1308	d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;f__Arenaviridae;g__Mammarenavirus;s__Pichinde_mammarenavirus	0.037426577298980204	0.005535404999858988	0.007059050845319041	7.004	63624;64269;61109;61108;63544;17067;63525	271.0	244.0
APP1308	d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;f__Arenaviridae;g__Mammarenavirus;s__Pirital_mammarenavirus	0.037426577298980204	0.005951626971091653	0.007581339893772475	7.004	63624;64269;61109;61108;63544;17067;63525	271.0	244.0
APP1308	d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;f__Arenaviridae;g__Mammarenavirus;s__Sabia_mammarenavirus	0.04402034547055905	0.008346365196252786	0.010573634815288205	7.004	63624;64269;61109;61108;63544;17067;63525	271.0	244.0
APP1308	d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;f__Arenaviridae;g__Mammarenavirus;s__Tacaribe_mammarenavirus	0.04452223992690028	0.008577679251971613	0.010861641670075578	7.004	63624;64269;61109;61108;63544;17067;63525	271.0	244.0
APP1308	d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;f__Arenaviridae;g__Mammarenavirus;s__Tamiami_mammarenavirus	0.037426577298980204	0.00540163828255121	0.006891039857730132	7.004	63624;64269;61109;61108;63544;17067;63525	271.0	244.0
APP1308	d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;f__Arenaviridae;g__Mammarenavirus;s__Whitewater_Arroyo_mammarenavirus	0.04280948293828374	0.007985866847814398	0.010124445188634885	7.004	63624;64269;61109;61108;63544;17067;63525	271.0	244.0
APP1308	d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;f__Arenaviridae;g__Reptarenavirus;s__Alethinophid_1_reptarenavirus	0.011737206435012467	0.001112701527478246	0.0012418306487192187	5.004	63624;64269;61109;61108;63544	271.0	244.0
APP1308	d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;f__Arenaviridae;g__Reptarenavirus;s__Alethinophid_3_reptarenavirus	0.002374503360664598	0.000193863289408033	0.0002215726014036753	6.004	63624;64269;61109;61108;63544;63525	271.0	244.0
APP1308	d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Mononegavirales;f__Paramyxoviridae;-__unclassified_Paramyxoviridae;s__Salem_virus	0.02597811936348565	0.002621645073379286	0.003209610883888257	8.005	92629;31779;35954;35962;41774;80303;65489;74559	271.0	244.0
APP1308	d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Mononegavirales;f__Paramyxoviridae;g__Avulavirus;s__Avian_avulavirus_3	0.03689162276959264	0.00476886335842083	0.006095185982879043	7.005	92629;31779;35954;35962;41774;80303;65489	271.0	244.0
APP1308	d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Mononegavirales;f__Paramyxoviridae;g__Rubulavirus;s__Tuhoko_rubulavirus_1	0.007150882986997462	0.0006560443107337121	0.000782266668614382	9.005	92629;31779;35954;35962;41774;80303;65489;66247;74559	271.0	244.0
APP1308	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;o__Picornavirales;f__Picornaviridae;g__Cardiovirus;s__Cardiovirus_A	0.0006868013309125817	2.940433832653255e-05	3.090002811873493e-05	16.002	23626;25095;32022;57932;57931;23624;19815;23623;85839;41290;41292;85713;58799;63956;85907;79287	271.0	244.0
APP1308	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;o__Picornavirales;f__Picornaviridae;g__Cardiovirus;s__Cardiovirus_B	0.0008250010903352792	4.036702582680265e-05	4.249390186413245e-05	17.002	23626;25095;32022;57932;57931;23624;19815;23623;85839;90355;41290;41292;85713;58799;63956;85907;79287	271.0	244.0
APP1308	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;o__Picornavirales;f__Picornaviridae;g__Cosavirus;-__unclassified_Cosavirus;s__Cosavirus_JMY_2014	0.0001925189749840563	6.47617347041168e-06	6.820015015150171e-06	16.002	23626;25095;32022;57932;57931;23624;19815;23623;85839;41290;41292;85713;58799;63956;85907;79287	271.0	244.0
APP1308	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;o__Picornavirales;f__Picornaviridae;g__Cosavirus;-__unclassified_Cosavirus;s__Human_cosavirus	0.0004735505611385042	1.8826169097249402e-05	1.9796845467370608e-05	16.002	23626;25095;32022;57932;57931;23624;19815;23623;85839;41290;41292;85713;58799;63956;85907;79287	271.0	244.0
APP1308	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;o__Picornavirales;f__Picornaviridae;g__Cosavirus;-__unclassified_Cosavirus;s__Human_cosavirus_B	0.00011919214237005474	3.6450196443441816e-06	3.8413130876374445e-06	16.002	23626;25095;32022;57932;57931;23624;19815;23623;85839;41290;41292;85713;58799;63956;85907;79287	271.0	244.0
APP1308	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;o__Picornavirales;f__Picornaviridae;g__Cosavirus;-__unclassified_Cosavirus;s__Human_cosavirus_D	0.001197282606462218	8.421253806920799e-05	0.00010028378602856632	14.002	23626;25095;32022;57932;57931;23623;85839;41290;41292;85713;58799;63956;85907;79287	271.0	244.0
APP1308	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;o__Picornavirales;f__Picornaviridae;g__Cosavirus;-__unclassified_Cosavirus;s__Human_cosavirus_E	0.0010416892461638635	6.052628647435293e-05	6.908477711738468e-05	14.002	23626;25095;32022;57932;57931;23623;85839;41290;41292;85713;58799;63956;85907;79287	271.0	244.0
APP1308	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;o__Picornavirales;f__Picornaviridae;g__Cosavirus;-__unclassified_Cosavirus;s__Human_cosavirus_F	0.001197282606462218	8.421253806920799e-05	0.00010028378602856632	14.002	23626;25095;32022;57932;57931;23624;23623;85839;41290;41292;58799;63956;85907;79287	271.0	244.0
APP1308	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;o__Picornavirales;f__Picornaviridae;g__Cosavirus;s__Cosavirus_A	0.000290880240116992	1.0674504224476772e-05	1.1233809420754721e-05	16.002	23626;25095;32022;57932;57931;23624;19815;23623;85839;41290;41292;85713;58799;63956;85907;79287	271.0	244.0
APP1308	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;o__Picornavirales;f__Picornaviridae;g__Enterovirus;-__unclassified_Enterovirus;s__Human_enterovirus	0.048849009648280164	0.00985943314001985	0.015225845351326091	18.002	23626;25095;32022;57932;57931;23624;19815;23623;85839;41290;41292;58516;85713;58799;63956;77501;85907;79287	271.0	244.0
APP1308	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;o__Picornavirales;f__Picornaviridae;g__Enterovirus;s__Enterovirus_A	0.04258724640296478	0.007423464969324137	0.012144758002686797	21.002	23626;25095;32022;57932;57931;23624;19815;23623;85839;41039;41290;41292;58516;85713;58799;63918;63956;77501;85870;85907;79287	271.0	244.0
APP1308	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;o__Picornavirales;f__Picornaviridae;g__Enterovirus;s__Enterovirus_B	0.034258431244086195	0.0036668045674098375	0.005488118905865129	23.002	16629;23626;25095;32022;57932;57931;23624;16207;19815;23623;85839;90884;41290;41292;58516;85713;58799;63918;63956;77501;85870;85907;79287	271.0	244.0
APP1308	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;o__Picornavirales;f__Picornaviridae;g__Enterovirus;s__Enterovirus_C	0.037426577298980204	0.00557044227791532	0.009232401613985218	21.002	23626;25095;32022;57932;57931;23624;19815;23623;85839;41039;41290;41292;58516;85713;58799;63918;63956;77501;85870;85907;79287	271.0	244.0
APP1308	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;o__Picornavirales;f__Picornaviridae;g__Enterovirus;s__Enterovirus_D	0.038251377573957114	0.006199764560916596	0.009915445864504366	19.002	23626;25095;32022;57932;57931;23624;19815;23623;85839;41290;41292;58516;85713;58799;63918;63956;77501;85907;79287	271.0	244.0
APP1308	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;o__Picornavirales;f__Picornaviridae;g__Enterovirus;s__Enterovirus_H	0.03618059434361156	0.0042044727371781014	0.006829872493801677	19.002	23626;25095;32022;57932;57931;23624;19815;23623;85839;41290;41292;58516;85713;58799;63956;77501;85870;85907;79287	271.0	244.0
APP1308	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;o__Picornavirales;f__Picornaviridae;g__Enterovirus;s__Rhinovirus_B	0.03689162276959264	0.004851191984992304	0.00796292161331674	20.002	23626;25095;32022;57932;57931;23624;19815;23623;85839;41290;41292;58516;85713;58799;63918;63956;77501;85870;85907;79287	271.0	244.0
APP1308	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;o__Picornavirales;f__Picornaviridae;g__Enterovirus;s__Rhinovirus_C	0.013376181016848147	0.0013089840750432438	0.0017951788821977284	22.002	23626;25095;32022;57932;57931;23624;19815;23623;85839;35633;41290;41292;58516;85713;58799;63918;63956;66537;77501;85870;85907;79287	271.0	244.0
APP1308	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;o__Picornavirales;f__Picornaviridae;g__Hepatovirus;s__Hepatovirus_A	8.411481671071387e-05	7.716955661533383e-07	7.716955661533383e-07	17.002	23626;25095;32022;57932;57931;23624;19815;23623;85839;41290;41292;85713;58799;63956;77184;85907;79287	271.0	244.0
APP1308	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;o__Picornavirales;f__Picornaviridae;g__Kobuvirus;s__Aichivirus_A	0.0008842588682982116	4.597064452926482e-05	5.0702384617465084e-05	16.002	23626;25095;32022;57932;57931;23624;19815;23623;85839;41290;41292;85713;58799;63956;85907;79287	271.0	244.0
APP1308	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;o__Picornavirales;f__Picornaviridae;g__Parechovirus;-__unclassified_Parechovirus;s__Human_parechovirus	9.04512745811722e-05	1.6097624768703904e-06	1.6097624768703904e-06	15.002	23626;25095;57931;23624;17315;19815;23623;85839;41290;41292;85713;58799;63956;85907;79287	271.0	244.0
APP1308	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;o__Picornavirales;f__Picornaviridae;g__Rosavirus;s__Rosavirus_A	9.04512745811722e-05	1.3836418789667607e-06	1.3836418789667607e-06	16.002	23626;25095;32022;57932;57931;23624;19815;23623;85839;41290;41292;85713;58799;63956;85907;79287	271.0	244.0
APP1308	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;o__Picornavirales;f__Picornaviridae;g__Salivirus;-__unclassified_Salivirus;s__Salivirus_FHB	8.411481671071387e-05	6.459538526446286e-07	6.459538526446286e-07	16.002	23626;25095;32022;57932;57931;23624;19815;23623;85839;41290;41292;85713;58799;63956;85907;79287	271.0	244.0
APP1308	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;o__Picornavirales;f__Picornaviridae;g__Salivirus;s__Salivirus_A	9.04512745811722e-05	1.659656414333435e-06	1.659656414333435e-06	16.002	23626;25095;32022;57932;57931;23624;19815;23623;85839;41290;41292;85713;58799;63956;85907;79287	271.0	244.0
APP1319	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;o__Picornavirales;f__Picornaviridae;g__Enterovirus;-__unclassified_Enterovirus;s__Human_enterovirus	1.1652208509285487e-29	3.329202431224425e-32	3.329202431224425e-32	73.001	913;93810;92769;95428;95427;95529;89390;89389;95471;95326;95325;37536;37537;37996;37995;24273;24274;95177;95039;95074;95075;95009;95112;95111;21644;42700;95145;95443;19811;19812;21737;21793;21794;25032;85657;85658;85836;85837;31959;37884;41229;88877;88878;88892;49815;49816;58537;58552;85676;58738;88967;89004;89016;58878;58899;58956;58957;87004;87052;63951;63952;68491;85780;85781;77522;85904;85905;78738;78739;79203;79204;79282;79283	338.0	323.0
APP1319	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;o__Picornavirales;f__Picornaviridae;g__Enterovirus;s__Enterovirus_A	3.5864063674077224e-28	2.049375067090127e-30	2.049375067090127e-30	77.001	913;93810;94158;92769;95557;95428;95427;95529;89390;89389;95471;95326;95325;37536;37537;37996;37995;24273;24274;95177;95039;95074;95075;95009;95112;95111;21644;42700;95145;95443;16557;19811;19812;21677;21737;21793;21794;25032;85657;85658;85836;85837;31959;37884;41229;88877;88878;88892;49815;49816;58537;58552;85676;58738;88967;89004;89016;58878;58899;58956;58957;87004;87052;63951;63952;68491;85780;85781;77522;85904;85905;78738;78739;79203;79204;79282;79283	338.0	323.0
