Run_ID,ID,Species,Sex,Age_cat,Age_tooth,Mass,Forearm,MF_resid,Zoonotic,Virus,virus_family,virus_genus,virus_species,Raw p-value,Orig p-value,Assigned counts,Assigned peptides,Total sample hits,Total filtered sample hits,
APP1987,Pa70,Pteropus alecto,M,Adult,5,905,170,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Polyomaviridae;g__Deltapolyomavirus;s__Human_polyomavirus_6,Polyomaviridae,Deltapolyomavirus,Human_polyomavirus_6,4.05E-08,4.05E-08,10.001,407;436;56040;56041;56039;68932;20363;20364;20362;20404,333,307,
APP1987,Pa70,Pteropus alecto,M,Adult,5,905,170,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Polyomaviridae;g__Deltapolyomavirus;s__Human_polyomavirus_7,Polyomaviridae,Deltapolyomavirus,Human_polyomavirus_7,4.46E-08,4.46E-08,10.001,407;436;56040;56041;56039;68932;20363;20364;20362;20404,333,307,
APP1987,Pa70,Pteropus alecto,M,Adult,5,905,170,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Dengue_virus_group;s__Dengue_virus,Flaviviridae,Flavivirus,Dengue_virus,0.001378841,0.003883176,25.002,13076;13077;23731;27371;32999;33123;33124;37749;40352;41310;41395;41472;41473;74625;74654;85329;86136;86176;86208;86316;86432;86513;86923;86996;89521,333,307,
APP1987,Pa70,Pteropus alecto,M,Adult,5,905,170,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Japanese_encephalitis_virus_group;s__Japanese_encephalitis_virus,Flaviviridae,Flavivirus,Japanese_encephalitis_virus,0.000161851,0.00048094,24.002,13076;13077;23731;27371;32999;33123;33124;37749;40352;41310;41395;41472;41473;74625;74654;86136;86176;86208;86316;86432;86513;86923;86996;89521,333,307,
APP1987,Pa70,Pteropus alecto,M,Adult,5,905,170,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Japanese_encephalitis_virus_group;s__Murray_Valley_encephalitis_virus,Flaviviridae,Flavivirus,Murray_Valley_encephalitis_virus,7.95E-05,0.000232228,24.002,13076;13077;23731;27371;32999;33123;33124;37749;40352;41310;41395;41472;41473;74625;74654;86136;86176;86208;86316;86432;86513;86923;86996;89521,333,307,
APP1987,Pa70,Pteropus alecto,M,Adult,5,905,170,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Japanese_encephalitis_virus_group;s__St__Louis_encephalitis_virus,Flaviviridae,Flavivirus,St__Louis_encephalitis_virus,9.46E-05,0.000274383,24.002,13076;13077;23731;27371;32999;33123;33124;37749;40352;41310;41395;41472;41473;74625;74654;86136;86176;86208;86316;86432;86513;86923;86996;89521,333,307,
APP1987,Pa70,Pteropus alecto,M,Adult,5,905,170,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Japanese_encephalitis_virus_group;s__Usutu_virus,Flaviviridae,Flavivirus,Usutu_virus,0.000202779,0.000578025,23.002,13076;13077;23731;27371;32999;33123;33124;37749;40352;41310;41395;41472;41473;74625;74654;86136;86176;86208;86316;86432;86923;86996;89521,333,307,
APP1987,Pa70,Pteropus alecto,M,Adult,5,905,170,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Japanese_encephalitis_virus_group;s__West_Nile_virus,Flaviviridae,Flavivirus,West_Nile_virus,0.000117794,0.00034801,25.002,13076;13077;14592;23731;27371;32999;33123;33124;37749;40352;41310;41395;41472;41473;74625;74654;86136;86176;86208;86316;86432;86513;86923;86996;89521,333,307,
APP1987,Pa70,Pteropus alecto,M,Adult,5,905,170,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Kokobera_virus_group;s__Kokobera_virus,Flaviviridae,Flavivirus,Kokobera_virus,0.000444682,0.001216174,23.002,13076;13077;23731;27371;32999;33123;33124;37749;40352;41310;41395;41472;41473;74625;74654;86136;86176;86208;86316;86432;86923;86996;89521,333,307,
APP1987,Pa70,Pteropus alecto,M,Adult,5,905,170,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Ntaya_virus_group;s__Bagaza_virus,Flaviviridae,Flavivirus,Bagaza_virus,7.98E-05,0.000233233,24.002,13076;13077;23731;27371;32999;33123;33124;37749;40352;41310;41395;41472;41473;74625;74654;86136;86176;86208;86316;86432;86513;86923;86996;89521,333,307,
APP1987,Pa70,Pteropus alecto,M,Adult,5,905,170,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Ntaya_virus_group;s__Ntaya_virus,Flaviviridae,Flavivirus,Ntaya_virus,8.09E-05,0.00023627,24.002,13076;13077;23731;27371;32999;33123;33124;37749;40352;41310;41395;41472;41473;74625;74654;86136;86176;86208;86316;86432;86513;86923;86996;89521,333,307,
APP1987,Pa70,Pteropus alecto,M,Adult,5,905,170,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Ntaya_virus_group;s__Tembusu_virus,Flaviviridae,Flavivirus,Tembusu_virus,0.000112851,0.000324505,24.002,13076;13077;23731;27371;32999;33123;33124;37749;40352;41310;41395;41472;41473;74625;74654;86136;86176;86208;86316;86432;86513;86923;86996;89521,333,307,
APP1987,Pa70,Pteropus alecto,M,Adult,5,905,170,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Rio_Bravo_virus_group;s__Saboya_virus,Flaviviridae,Flavivirus,Saboya_virus,0.000727995,0.001830863,21.002,13076;13077;23731;27371;32999;33123;33124;37749;40352;41310;41395;41472;41473;74654;86136;86176;86432;86513;86923;86996;89521,333,307,
APP1987,Pa70,Pteropus alecto,M,Adult,5,905,170,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Yellow_fever_virus_group;s__Banzi_virus,Flaviviridae,Flavivirus,Banzi_virus,0.00070292,0.001771133,21.002,13076;13077;23731;27371;32999;33123;33124;37749;40352;41310;41395;41472;41473;74654;86136;86176;86432;86513;86923;86996;89521,333,307,
APP1987,Pa70,Pteropus alecto,M,Adult,5,905,170,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Yellow_fever_virus_group;s__Bouboui_virus,Flaviviridae,Flavivirus,Bouboui_virus,0.000556323,0.001419195,21.002,13076;13077;23731;27371;32999;33123;33124;37749;40352;41310;41395;41472;41473;74654;86136;86176;86432;86513;86923;86996;89521,333,307,
APP1987,Pa70,Pteropus alecto,M,Adult,5,905,170,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Yellow_fever_virus_group;s__Wesselsbron_virus,Flaviviridae,Flavivirus,Wesselsbron_virus,0.000752114,0.001969762,21.002,13076;13077;23731;27371;32999;33123;33124;37749;40352;41310;41395;41472;41473;74654;86136;86176;86432;86513;86923;86996;89521,333,307,
APP1987,Pa70,Pteropus alecto,M,Adult,5,905,170,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__mosquito_borne_viruses;s__Ilheus_virus,Flaviviridae,Flavivirus,Ilheus_virus,0.000189494,0.000541998,23.002,13076;13077;23731;27371;32999;33123;33124;37749;40352;41310;41395;41472;41473;74625;74654;86136;86176;86208;86316;86432;86923;86996;89521,333,307,
APP1987,Pa70,Pteropus alecto,M,Adult,5,905,170,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__mosquito_borne_viruses;s__Sepik_virus,Flaviviridae,Flavivirus,Sepik_virus,0.000733672,0.001844367,21.002,13076;13077;23731;27371;32999;33123;33124;37749;40352;41310;41395;41472;41473;74654;86136;86176;86432;86513;86923;86996;89521,333,307,
APP1987,Pa70,Pteropus alecto,M,Adult,5,905,170,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__tick_borne_encephalitis_virus_group;s__Kyasanur_forest_disease_virus,Flaviviridae,Flavivirus,Kyasanur_forest_disease_virus,0.00156243,0.003843971,19.002,13076;13077;23731;27371;32999;33123;33124;37749;40352;41310;41395;41472;41473;74654;86136;86176;86923;86996;89521,333,307,
APP1987,Pa70,Pteropus alecto,M,Adult,5,905,170,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__tick_borne_encephalitis_virus_group;s__Omsk_hemorrhagic_fever_virus,Flaviviridae,Flavivirus,Omsk_hemorrhagic_fever_virus,0.001355314,0.003236328,19.002,13076;13077;23731;27371;32999;33123;33124;37749;40352;41310;41395;41472;41473;74654;86136;86176;86923;86996;89521,333,307,
APP1987,Pa70,Pteropus alecto,M,Adult,5,905,170,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__tick_borne_encephalitis_virus_group;s__Powassan_virus,Flaviviridae,Flavivirus,Powassan_virus,0.000763295,0.001860568,20.002,13076;13077;23731;27371;32999;33123;33124;37749;40352;41310;41395;41472;41473;74654;86136;86176;86432;86923;86996;89521,333,307,
APP1987,Pa70,Pteropus alecto,M,Adult,5,905,170,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__tick_borne_encephalitis_virus_group;s__Royal_Farm_virus,Flaviviridae,Flavivirus,Royal_Farm_virus,0.000775653,0.001889116,20.002,13076;13077;23731;27371;32999;33123;33124;37749;40352;41310;41395;41472;41473;44511;74654;86176;86432;86923;86996;89521,333,307,
APP1987,Pa70,Pteropus alecto,M,Adult,5,905,170,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__unclassified_Flavivirus;s__Nounane_virus,Flaviviridae,Flavivirus,Nounane_virus,6.06E-05,0.000179318,24.002,13076;13077;23731;27371;32999;33123;33124;37749;40352;41310;41395;41472;41473;74625;74654;86136;86176;86208;86316;86432;86513;86923;86996;89521,333,307,
APP1987,Pa70,Pteropus alecto,M,Adult,5,905,170,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__unclassified_Flavivirus;s__Spanish_goat_encephalitis_virus,Flaviviridae,Flavivirus,Spanish_goat_encephalitis_virus,0.002125003,0.00497997,18.002,13076;13077;23731;27371;32999;33123;33124;37749;40352;41310;41395;41472;41473;74654;86176;86923;86996;89521,333,307,
APP1987,Pa70,Pteropus alecto,M,Adult,5,905,170,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__unclassified_Flavivirus;s__Spondweni_virus,Flaviviridae,Flavivirus,Spondweni_virus,0.000460687,0.001221926,22.002,13076;13077;23731;27371;32999;33123;33124;37749;40352;41310;41395;41472;41473;74625;74654;86136;86176;86208;86316;86923;86996;89521,333,307,
APP1987,Pa70,Pteropus alecto,M,Adult,5,905,170,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__unclassified_Flavivirus;s__T_Ho_virus,Flaviviridae,Flavivirus,T_Ho_virus,0.000191924,0.0005486,23.002,13076;13077;23731;27371;32999;33123;33124;37749;40352;41310;41395;41472;41473;74625;74654;86136;86176;86208;86316;86432;86923;86996;89521,333,307,
APP1987,Pa70,Pteropus alecto,M,Adult,5,905,170,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;s__Aroa_virus,Flaviviridae,Flavivirus,Aroa_virus,0.000130481,0.00039198,24.002,13076;13077;23731;27371;32999;33123;33124;37749;40352;41310;41395;41472;41473;74625;74654;86136;86176;86208;86316;86432;86513;86923;86996;89521,333,307,
APP1987,Pa70,Pteropus alecto,M,Adult,5,905,170,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;s__Gadgets_Gully_virus,Flaviviridae,Flavivirus,Gadgets_Gully_virus,0.001269001,0.003041358,19.002,13076;13077;23731;27371;32999;33123;33124;37749;40352;41310;41395;41472;41473;74654;86176;86432;86923;86996;89521,333,307,
APP1987,Pa70,Pteropus alecto,M,Adult,5,905,170,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;s__Jugra_virus,Flaviviridae,Flavivirus,Jugra_virus,0.001510062,0.003836401,20.002,13076;13077;23731;27371;32999;33123;33124;37749;40352;41310;41395;41472;41473;74654;86136;86176;86432;86923;86996;89521,333,307,
APP1987,Pa70,Pteropus alecto,M,Adult,5,905,170,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;s__Kadam_virus,Flaviviridae,Flavivirus,Kadam_virus,0.001097231,0.002650784,19.002,13076;13077;23731;27371;32999;33123;33124;37749;40352;41310;41395;41472;41473;86136;86176;86432;86923;86996;89521,333,307,
APP1987,Pa70,Pteropus alecto,M,Adult,5,905,170,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;s__Kedougou_virus,Flaviviridae,Flavivirus,Kedougou_virus,0.000872824,0.002266495,21.002,13076;13077;23731;27371;32999;33123;33124;37749;40352;41310;41395;41472;41473;74625;74654;86176;86208;86316;86923;86996;89521,333,307,
APP1987,Pa70,Pteropus alecto,M,Adult,5,905,170,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;s__Yaounde_virus,Flaviviridae,Flavivirus,Yaounde_virus,0.000460687,0.001221926,22.002,13076;13077;23731;27371;32999;33123;33124;37749;40352;41395;41472;41473;74625;74654;86136;86176;86208;86316;86432;86923;86996;89521,333,307,
APP1987,Pa70,Pteropus alecto,M,Adult,5,905,170,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;s__Zika_virus,Flaviviridae,Flavivirus,Zika_virus,0.001697799,0.004408174,21.002,13076;13077;23731;27371;32999;33123;33124;37749;40352;41310;41395;41472;41473;74625;74654;86176;86208;86316;86923;86996;89521,333,307,
APP1987,Pa70,Pteropus alecto,M,Adult,5,905,170,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;o__Nidovirales;f__Coronaviridae;-__Coronavirinae;g__Betacoronavirus;s__SARS_related_coronavirus,Coronaviridae,Betacoronavirus,SARS_related_coronavirus,6.19E-05,6.19E-05,22,52373;52372;28865;28866;29120;29119;29612;28610;28611;52114;17296;28035;28036;28545;29396;33257;46625;52217;53293;71924;73403;73404,333,307,
APP1988,Pa71,Pteropus alecto,F,Sub Adult,1,605,155,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;o__Herpesvirales;f__Herpesviridae;-__Alphaherpesvirinae;g__Simplexvirus;s__Human_alphaherpesvirus_1,Alphaherpesvirinae,Simplexvirus,Human_alphaherpesvirus_1,0.000875441,0.00095608,26.002,22748;22772;24622;24623;25937;26847;30377;30398;30399;30426;30872;38704;41088;48869;54875;54927;54930;55035;55301;60101;65762;66600;80349;80350;80358;80359,181,171,
APP1988,Pa71,Pteropus alecto,F,Sub Adult,1,605,155,,NO,d__Viruses;-__ssDNA_viruses;f__Anelloviridae;g__Alphatorquevirus;s__Torque_teno_virus_25,Anelloviridae,Alphatorquevirus,Torque_teno_virus_25,1.16E-06,1.16E-06,6.001,62707;71631;71632;75402;75403;79566,181,171,
APP1989,Pa72,Pteropus alecto,M,Adult,5,1045,185,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Alphapapillomavirus;s__Alphapapillomavirus_1,Papillomaviridae,Alphapapillomavirus,Alphapapillomavirus_1,0.000572351,0.000935502,32.001,4969;17493;67817;24358;67366;43395;24812;39053;50267;43438;45562;43305;38556;38555;20495;35232;35270;35271;38629;39042;39848;40857;43639;43828;44221;45168;45365;45374;45596;45650;58566;76371,393,346,
APP1989,Pa72,Pteropus alecto,M,Adult,5,1045,185,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Alphapapillomavirus;s__Alphapapillomavirus_10,Papillomaviridae,Alphapapillomavirus,Alphapapillomavirus_10,0.000333468,0.000371265,35.001,4969;17493;67817;24358;67366;43395;24812;39053;50267;43438;45562;43305;38556;38555;19573;20495;35232;35270;35271;38629;39042;39848;40857;43639;43828;44221;44881;45029;45168;45365;45374;45596;45650;58566;76371,393,346,
APP1989,Pa72,Pteropus alecto,M,Adult,5,1045,185,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Alphapapillomavirus;s__Alphapapillomavirus_13,Papillomaviridae,Alphapapillomavirus,Alphapapillomavirus_13,0.000564606,0.000923207,32.001,17493;67817;24358;67366;43395;24812;39053;50267;43438;45562;43305;38556;38555;20495;35232;35270;35271;38629;39042;39848;40857;43639;43828;44221;45029;45168;45365;45374;45596;45650;58566;76371,393,346,
APP1989,Pa72,Pteropus alecto,M,Adult,5,1045,185,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Alphapapillomavirus;s__Alphapapillomavirus_2,Papillomaviridae,Alphapapillomavirus,Alphapapillomavirus_2,0.001097928,0.001759776,32.001,17493;67817;24358;67366;43395;24812;39053;50267;43438;45562;43305;38556;38555;20495;35232;35270;35271;38629;39042;39848;40857;43639;43828;44053;44221;45029;45168;45374;45596;45650;58566;76371,393,346,
APP1989,Pa72,Pteropus alecto,M,Adult,5,1045,185,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Alphapapillomavirus;s__Alphapapillomavirus_5,Papillomaviridae,Alphapapillomavirus,Alphapapillomavirus_5,0.000281363,0.000297023,35.001,4969;17493;67817;24358;67366;43395;24812;39053;50267;43438;45562;43305;38556;38555;20495;35232;35270;35271;38629;39042;39055;39848;40857;43639;43828;44053;44142;44221;45029;45168;45374;45596;45650;58566;76371,393,346,
APP1989,Pa72,Pteropus alecto,M,Adult,5,1045,185,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Alphapapillomavirus;s__Alphapapillomavirus_7,Papillomaviridae,Alphapapillomavirus,Alphapapillomavirus_7,0.000808603,0.001333565,34.001,4969;17493;67817;24358;67366;43395;24812;39053;50267;43438;45562;43305;38556;38555;20495;35232;35270;35271;38629;39042;39055;39848;40857;43639;43828;44053;44221;45029;45168;45374;45596;45650;58566;76371,393,346,
APP1989,Pa72,Pteropus alecto,M,Adult,5,1045,185,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Alphapapillomavirus;s__Alphapapillomavirus_8,Papillomaviridae,Alphapapillomavirus,Alphapapillomavirus_8,0.000543183,0.000898054,33.001,4969;17493;67817;24358;67366;43395;24812;39053;50267;43438;45562;38556;38555;20495;35232;35270;35271;38629;39042;39848;40857;43639;43828;44221;44881;45029;45168;45365;45374;45596;45650;58566;76371,393,346,
APP1989,Pa72,Pteropus alecto,M,Adult,5,1045,185,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Alphapapillomavirus;s__Alphapapillomavirus_9,Papillomaviridae,Alphapapillomavirus,Alphapapillomavirus_9,0.000683984,0.000798339,35.001,17493;67817;24358;67366;43395;24812;39053;50267;43438;45562;43305;38556;38555;20495;35232;35270;35271;38629;39042;39055;39848;40857;43639;43828;44053;44221;44881;45029;45168;45365;45374;45596;45650;58566;76371,393,346,
APP1989,Pa72,Pteropus alecto,M,Adult,5,1045,185,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Betapapillomavirus;s__Betapapillomavirus_2,Papillomaviridae,Betapapillomavirus,Betapapillomavirus_2,7.29E-05,7.29E-05,37.001,17493;67817;24358;67366;43395;24812;39053;50267;43438;45562;38556;38555;20495;35232;35271;38629;39042;39848;40857;43639;43791;43809;43828;44053;44221;44881;45029;45084;45168;45326;45365;45374;45596;45650;58566;68220;76371,393,346,
APP1989,Pa72,Pteropus alecto,M,Adult,5,1045,185,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Togaviridae;g__Rubivirus;s__Rubella_virus,Togaviridae,Rubivirus,Rubella_virus,0.000707718,0.000752373,9,17493;79910;39848;52517;64067;90499;90535;90590;90606,393,346,
APP1990,Pa73,Pteropus alecto,F,Adult,9,725,175,,YES,d__Viruses;-__Retro_transcribing_viruses;f__Hepadnaviridae;g__Orthohepadnavirus;s__Hepatitis_B_virus,Hepadnaviridae,Orthohepadnavirus,Hepatitis_B_virus,1.94E-09,1.94E-09,59,11002;56774;59511;92568;27879;66832;92545;16480;56396;36561;48160;92540;16942;50452;92586;71258;92564;92583;92553;92573;52690;92535;65649;16277;70306;92588;12470;27884;92592;31951;92600;67839;92596;48034;67645;92525;67650;92578;67582;27919;70301;64746;92548;72298;93044;71994;57769;69908;72372;52724;94235;92530;12490;37651;59529;79898;82725;92537;92551,450,398,
APP1990,Pa73,Pteropus alecto,F,Adult,9,725,175,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;-__unclassified_Papillomaviridae;-__Human_papillomavirus_types;s__Human_papillomavirus,Papillomaviridae,unclassified_Papillomaviridae,Human_papillomavirus,1.24E-08,1.11E-06,43.001,24825;68191;38562;59381;43407;38561;24824;76723;67327;59389;68250;50729;50730;24844;37650;37651;38825;39017;43227;43251;43326;43705;43706;43758;43759;43777;43778;43934;44943;45301;45359;45360;49543;49544;50265;50266;50381;50876;66976;66977;67759;67760;68332,450,398,
APP1990,Pa73,Pteropus alecto,F,Adult,9,725,175,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;-__unclassified_Papillomaviridae;-__Human_papillomavirus_types;s__Human_papillomavirus_type_140,Papillomaviridae,unclassified_Papillomaviridae,Human_papillomavirus_type_140,1.22E-08,8.87E-07,40.001,24825;68191;38562;59381;43407;38561;24824;76723;67327;59389;68250;50729;50730;24844;37651;39017;43227;43251;43326;43705;43706;43758;43759;43777;43778;43934;44943;45359;45360;49543;49544;50265;50266;50381;50876;66976;66977;67759;67760;68332,450,398,
APP1990,Pa73,Pteropus alecto,F,Adult,9,725,175,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;-__unclassified_Papillomaviridae;-__Human_papillomavirus_types;s__Human_papillomavirus_type_141,Papillomaviridae,unclassified_Papillomaviridae,Human_papillomavirus_type_141,4.43E-08,2.83E-06,38.001,24825;68191;38562;59381;43407;38561;24824;76723;67327;59389;68250;50729;50730;37651;39017;43227;43251;43326;43705;43706;43758;43759;43777;43778;43934;44943;45359;45360;49543;49544;50265;50266;50381;50876;66976;66977;67759;68332,450,398,
